676 -79.1996 126.399
677 -78.8993 126.156
678 -78.5545 125.926
679 -78.1328 125.694
680 -77.6144 125.457
681 -76.9972 125.233
682 -76.2958 125.053
683 -75.5387 124.953
684 -74.7586 124.963
685 -73.982 125.094
686 -73.2213 125.336
687 -72.4714 125.651
688 -71.7155 125.989
689 -70.9351 126.301
690 -70.121 126.55
691 -69.2825 126.724
692 -68.4495 126.832
693 -67.6693 126.898
694 -66.9977 126.951
695 -66.4853 127.007
696 -66.1666 127.069
697 -66.05 127.121
698 -66.1154 127.137
699 -66.317 127.09
700 -66.5924 126.961
701 -66.8747 126.745
702 -67.1042 126.454
703 -67.2376 126.113
704 -67.2544 125.753
705 -67.1573 125.412
706 -66.9645 125.121
707 -66.7 124.901
708 -66.3811 124.764
709 -66.0143 124.713
710 -65.5948 124.743
711 -65.1168 124.85
712 -64.5835 125.033
713 -64.0165 125.303
714 -63.4587 125.677
715 -62.968 126.176
716 -62.6047 126.815
717 -62.4203 127.595
718 -62.4446 128.5
719 -62.6819 129.496
720 -63.1121 130.541
721 -63.6951 131.59
722 -64.3792 132.601
723 -65.1093 133.547
724 -65.8342 134.408
725 -66.5104 135.17
726 -67.1065 135.821
727 -67.6037 136.35
728 -67.9913 136.742
729 -68.2642 136.982
730 -68.4179 137.056
731 -68.445 136.957
732 -68.3358 136.683
733 -68.081 136.243
734 -67.6782 135.657
735 -67.1363 134.952
736 -66.4792 134.163
737 -65.7411 133.332
738 -64.9649 132.503
739 -64.1933 131.719
740 -63.4577 131.016
741 -62.7735 130.416
742 -62.1394 129.925
743 -61.5429 129.541
744 -60.9676 129.253
745 -60.3987 129.05
746 -59.8322 128.923
747 -59.2805 128.869
748 -58.7688 128.898
749 -58.3312 129.019
750 -58.0047 129.246
751 -57.8183 129.584
752 -57.7871 130.029
753 -57.9099 130.563
754 -58.173 131.161
755 -58.5578 131.79
756 -59.0484 132.421
757 -59.6396 133.032
758 -60.3371 133.613
759 -61.1552 134.164
760 -62.1058 134.696
761 -63.1893 135.22
762 -64.3851 135.743
763 -65.6475 136.261
764 -66.9087 136.757
765 -68.0909 137.199
766 -69.1214 137.553
767 -69.9472 137.786
768 -70.5423 137.879
769 -70.9116 137.829
770 -71.0881 137.657
771 -71.1227 137.398
