     1	147.27
     2	147.471
     3	147.676
     4	147.851
     5	147.96
     6	147.974
     7	147.88
     8	147.685
     9	147.412
    10	147.101
    11	146.799
    12	146.54
    13	146.337
    14	146.176
    15	146.018
    16	145.822
    17	145.555
    18	145.214
    19	144.83
    20	144.464
    21	144.192
    22	144.073
    23	144.126
    24	144.318
    25	144.579
    26	144.829
    27	145.001
    28	145.07
    29	145.054
    30	145.009
    31	145.009
    32	145.114
    33	145.349
    34	145.7
    35	146.117
    36	146.535
    37	146.901
    38	147.189
    39	147.4
    40	147.556
    41	147.686
    42	147.81
    43	147.93
    44	148.031
    45	148.08
    46	148.047
    47	147.906
    48	147.653
    49	147.307
    50	146.91
    51	146.521
    52	146.197
    53	145.974
    54	145.861
    55	145.836
    56	145.86
    57	145.896
    58	145.925
    59	145.956
    60	146.022
    61	146.167
    62	146.427
    63	146.812
    64	147.302
    65	147.85
    66	148.404
    67	148.922
    68	149.382
    69	149.79
    70	150.167
    71	150.538
    72	150.914
    73	151.293
    74	151.65
    75	151.955
    76	152.179
    77	152.307
    78	152.337
    79	152.281
    80	152.154
    81	151.968
    82	151.726
    83	151.42
    84	151.039
    85	150.573
    86	150.023
    87	149.407
    88	148.758
    89	148.124
    90	147.556
    91	147.1
    92	146.782
    93	146.6
    94	146.531
    95	146.542
    96	146.601
    97	146.693
    98	146.83
    99	147.048
   100	147.394
   101	147.909
   102	148.603
   103	149.448
   104	150.379
   105	151.316
   106	152.183
   107	152.93
   108	153.541
   109	154.029
   110	154.428
   111	154.774
   112	155.084
   113	155.348
   114	155.532
   115	155.585
   116	155.461
   117	155.133
   118	154.603
   119	153.902
   120	153.087
   121	152.231
   122	151.402
   123	150.646
   124	149.982
   125	149.396
   126	148.86
   127	148.349
   128	147.853
   129	147.388
   130	146.987
   131	146.691
   132	146.53
   133	146.515
   134	146.626
   135	146.824
   136	147.058
   137	147.283
   138	147.47
   139	147.606
   140	147.695
   141	147.749
   142	147.781
   143	147.797
   144	147.789
   145	147.745
   146	147.646
   147	147.481
   148	147.249
   149	146.966
   150	146.654
   151	146.337
   152	146.028
   153	145.726
   154	145.419
   155	145.09
   156	144.733
   157	144.355
   158	143.981
   159	143.644
   160	143.373
   161	143.183
   162	143.067
   163	143.001
   164	142.952
   165	142.89
   166	142.802
   167	142.695
   168	142.593
   169	142.533
   170	142.549
   171	142.662
   172	142.869
   173	143.143
   174	143.441
   175	143.719
   176	143.942
   177	144.098
   178	144.202
   179	144.288
   180	144.401
   181	144.572
   182	144.809
   183	145.081
   184	145.334
   185	145.501
   186	145.529
   187	145.391
   188	145.094
   189	144.676
   190	144.192
   191	143.695
   192	143.215
   193	142.756
   194	142.299
   195	141.81
   196	141.262
   197	140.65
   198	139.991
   199	139.332
   200	138.734
   201	138.268
   202	137.993
