1 -155.067 147.27
2 -153.614 147.471
3 -152.233 147.676
4 -150.944 147.851
5 -149.745 147.96
6 -148.626 147.974
7 -147.582 147.88
8 -146.625 147.685
9 -145.794 147.412
10 -145.142 147.101
11 -144.719 146.799
12 -144.55 146.54
13 -144.618 146.337
14 -144.859 146.176
15 -145.182 146.018
16 -145.5 145.822
17 -145.747 145.555
18 -145.895 145.214
19 -145.939 144.83
20 -145.884 144.464
21 -145.734 144.192
22 -145.487 144.073
23 -145.137 144.126
24 -144.682 144.318
25 -144.131 144.579
26 -143.5 144.829
27 -142.81 145.001
28 -142.077 145.07
29 -141.305 145.054
30 -140.493 145.009
31 -139.64 145.009
32 -138.76 145.114
33 -137.881 145.349
34 -137.043 145.7
35 -136.28 146.117
36 -135.599 146.535
37 -134.981 146.901
38 -134.402 147.189
39 -133.854 147.4
40 -133.371 147.556
41 -133.017 147.686
42 -132.862 147.81
43 -132.941 147.93
44 -133.23 148.031
45 -133.661 148.08
46 -134.15 148.047
47 -134.633 147.906
48 -135.089 147.653
49 -135.54 147.307
50 -136.032 146.91
51 -136.606 146.521
52 -137.273 146.197
53 -138.004 145.974
54 -138.745 145.861
55 -139.446 145.836
56 -140.073 145.86
57 -140.617 145.896
58 -141.075 145.925
59 -141.441 145.956
60 -141.699 146.022
61 -141.834 146.167
62 -141.835 146.427
63 -141.708 146.812
64 -141.474 147.302
65 -141.16 147.85
66 -140.787 148.404
67 -140.366 148.922
68 -139.897 149.382
69 -139.378 149.79
70 -138.819 150.167
71 -138.245 150.538
72 -137.691 150.914
73 -137.191 151.293
74 -136.767 151.65
75 -136.426 151.955
76 -136.161 152.179
77 -135.965 152.307
78 -135.84 152.337
79 -135.805 152.281
80 -135.888 152.154
81 -136.117 151.968
82 -136.505 151.726
83 -137.034 151.42
84 -137.661 151.039
85 -138.332 150.573
86 -139.003 150.023
87 -139.644 149.407
88 -140.254 148.758
89 -140.841 148.124
90 -141.415 147.556
91 -141.971 147.1
92 -142.484 146.782
93 -142.913 146.6
94 -143.215 146.531
95 -143.363 146.542
96 -143.351 146.601
97 -143.199 146.693
98 -142.936 146.83
99 -142.599 147.048
100 -142.216 147.394
101 -141.809 147.909
102 -141.394 148.603
103 -140.978 149.448
104 -140.563 150.379
105 -140.142 151.316
106 -139.702 152.183
107 -139.229 152.93
108 -138.719 153.541
109 -138.189 154.029
110 -137.678 154.428
111 -137.238 154.774
112 -136.916 155.084
113 -136.727 155.348
114 -136.643 155.532
115 -136.599 155.585
116 -136.52 155.461
117 -136.349 155.133
118 -136.066 154.603
119 -135.694 153.902
120 -135.287 153.087
121 -134.913 152.231
122 -134.62 151.402
123 -134.425 150.646
124 -134.308 149.982
125 -134.229 149.396
126 -134.146 148.86
127 -134.034 148.349
128 -133.888 147.853
129 -133.726 147.388
130 -133.584 146.987
131 -133.504 146.691
132 -133.527 146.53
133 -133.673 146.515
134 -133.939 146.626
135 -134.3 146.824
136 -134.72 147.058
137 -135.155 147.283
138 -135.57 147.47
139 -135.937 147.606
140 -136.243 147.695
141 -136.485 147.749
142 -136.671 147.781
143 -136.81 147.797
144 -136.911 147.789
145 -136.983 147.745
146 -137.034 147.646
147 -137.072 147.481
148 -137.107 147.249
149 -137.152 146.966
150 -137.216 146.654
151 -137.306 146.337
152 -137.422 146.028
153 -137.557 145.726
154 -137.699 145.419
155 -137.838 145.09
156 -137.972 144.733
157 -138.107 144.355
158 -138.259 143.981
159 -138.453 143.644
160 -138.718 143.373
