     1	-155.067
     2	-153.614
     3	-152.233
     4	-150.944
     5	-149.745
     6	-148.626
     7	-147.582
     8	-146.625
     9	-145.794
    10	-145.142
    11	-144.719
    12	-144.55
    13	-144.618
    14	-144.859
    15	-145.182
    16	-145.5
    17	-145.747
    18	-145.895
    19	-145.939
    20	-145.884
    21	-145.734
    22	-145.487
    23	-145.137
    24	-144.682
    25	-144.131
    26	-143.5
    27	-142.81
    28	-142.077
    29	-141.305
    30	-140.493
    31	-139.64
    32	-138.76
    33	-137.881
    34	-137.043
    35	-136.28
    36	-135.599
    37	-134.981
    38	-134.402
    39	-133.854
    40	-133.371
    41	-133.017
    42	-132.862
    43	-132.941
    44	-133.23
    45	-133.661
    46	-134.15
    47	-134.633
    48	-135.089
    49	-135.54
    50	-136.032
    51	-136.606
    52	-137.273
    53	-138.004
    54	-138.745
    55	-139.446
    56	-140.073
    57	-140.617
    58	-141.075
    59	-141.441
    60	-141.699
    61	-141.834
    62	-141.835
    63	-141.708
    64	-141.474
    65	-141.16
    66	-140.787
    67	-140.366
    68	-139.897
    69	-139.378
    70	-138.819
    71	-138.245
    72	-137.691
    73	-137.191
    74	-136.767
    75	-136.426
    76	-136.161
    77	-135.965
    78	-135.84
    79	-135.805
    80	-135.888
    81	-136.117
    82	-136.505
    83	-137.034
    84	-137.661
    85	-138.332
    86	-139.003
    87	-139.644
    88	-140.254
    89	-140.841
    90	-141.415
    91	-141.971
    92	-142.484
    93	-142.913
    94	-143.215
    95	-143.363
    96	-143.351
    97	-143.199
    98	-142.936
    99	-142.599
   100	-142.216
   101	-141.809
   102	-141.394
   103	-140.978
   104	-140.563
   105	-140.142
   106	-139.702
   107	-139.229
   108	-138.719
   109	-138.189
   110	-137.678
   111	-137.238
   112	-136.916
   113	-136.727
   114	-136.643
   115	-136.599
   116	-136.52
   117	-136.349
   118	-136.066
   119	-135.694
   120	-135.287
   121	-134.913
   122	-134.62
   123	-134.425
   124	-134.308
   125	-134.229
   126	-134.146
   127	-134.034
   128	-133.888
   129	-133.726
   130	-133.584
   131	-133.504
   132	-133.527
   133	-133.673
   134	-133.939
   135	-134.3
   136	-134.72
   137	-135.155
   138	-135.57
   139	-135.937
   140	-136.243
   141	-136.485
   142	-136.671
   143	-136.81
   144	-136.911
   145	-136.983
   146	-137.034
   147	-137.072
   148	-137.107
   149	-137.152
   150	-137.216
   151	-137.306
   152	-137.422
   153	-137.557
   154	-137.699
   155	-137.838
   156	-137.972
   157	-138.107
   158	-138.259
   159	-138.453
   160	-138.718
   161	-139.076
   162	-139.531
   163	-140.064
   164	-140.639
   165	-141.212
   166	-141.754
   167	-142.257
   168	-142.742
   169	-143.247
   170	-143.816
   171	-144.472
   172	-145.212
   173	-145.996
   174	-146.771
   175	-147.482
   176	-148.101
   177	-148.627
   178	-149.08
   179	-149.493
   180	-149.898
   181	-150.314
   182	-150.747
   183	-151.19
   184	-151.629
   185	-152.046
   186	-152.432
   187	-152.787
   188	-153.125
   189	-153.47
   190	-153.843
   191	-154.257
   192	-154.709
   193	-155.178
   194	-155.628
   195	-156.03
   196	-156.36
   197	-156.612
   198	-156.795
   199	-156.938
   200	-157.08
   201	-157.261
   202	-157.515
   203	-157.858
   204	-158.284
   205	-158.765
   206	-159.265
   207	-159.741
   208	-160.163
   209	-160.519
   210	-160.818
   211	-161.087
   212	-161.349
   213	-161.615
   214	-161.873
   215	-162.096
   216	-162.249
   217	-162.309
   218	-162.263
   219	-162.118
   220	-161.899
   221	-161.635
   222	-161.359
   223	-161.1
   224	-160.882
   225	-160.721
   226	-160.629
   227	-160.612
   228	-160.664
   229	-160.767
   230	-160.894
   231	-161.016
   232	-161.107
   233	-161.154
   234	-161.156
   235	-161.122
   236	-161.06
   237	-160.976
   238	-160.867
   239	-160.724
   240	-160.54
   241	-160.31
   242	-160.034
   243	-159.718
   244	-159.366
   245	-158.986
   246	-158.594
   247	-158.215
   248	-157.884
   249	-157.641
   250	-157.521
   251	-157.54
   252	-157.686
   253	-157.921
   254	-158.196
   255	-158.467
   256	-158.709
   257	-158.927
   258	-159.143
   259	-159.394
   260	-159.711
   261	-160.102
   262	-160.552
   263	-161.019
   264	-161.453
   265	-161.809
   266	-162.057
   267	-162.191
   268	-162.223
   269	-162.175
   270	-162.069
   271	-161.918
   272	-161.725
   273	-161.48
   274	-161.167
   275	-160.763
   276	-160.25
   277	-159.619
   278	-158.879
   279	-158.063
   280	-157.226
   281	-156.434
   282	-155.745
   283	-155.194
   284	-154.785
   285	-154.491
   286	-154.278
   287	-154.118
   288	-154.001
   289	-153.939
   290	-153.96
   291	-154.088
   292	-154.336
   293	-154.693
   294	-155.134
   295	-155.624
   296	-156.133
   297	-156.632
   298	-157.093
   299	-157.492
   300	-157.805
   301	-158.022
   302	-158.144
   303	-158.186
   304	-158.171
   305	-158.12
   306	-158.043
   307	-157.939
   308	-157.798
   309	-157.615
   310	-157.393
   311	-157.147
   312	-156.89
   313	-156.627
   314	-156.348
   315	-156.039
   316	-155.691
   317	-155.306
   318	-154.909
   319	-154.539
   320	-154.239
   321	-154.035
   322	-153.922
   323	-153.873
   324	-153.844
   325	-153.806
   326	-153.75
   327	-153.694
   328	-153.666
   329	-153.694
   330	-153.79
   331	-153.944
   332	-154.128
   333	-154.3
   334	-154.42
   335	-154.464
   336	-154.424
   337	-154.315
   338	-154.16
   339	-153.987
   340	-153.818
   341	-153.667
   342	-153.531
   343	-153.398
   344	-153.255
   345	-153.087
   346	-152.895
   347	-152.69
   348	-152.497
   349	-152.345
   350	-152.258
   351	-152.246
   352	-152.304
   353	-152.41
   354	-152.531
   355	-152.633
   356	-152.682
   357	-152.662
   358	-152.574
   359	-152.445
   360	-152.313
   361	-152.22
   362	-152.192
   363	-152.229
   364	-152.305
   365	-152.382
   366	-152.421
   367	-152.4
   368	-152.317
   369	-152.193
   370	-152.061
   371	-151.949
   372	-151.876
   373	-151.838
   374	-151.818
   375	-151.791
   376	-151.732
   377	-151.619
   378	-151.439
   379	-151.184
   380	-150.855
   381	-150.465
   382	-150.037
   383	-149.602
   384	-149.195
   385	-148.846
   386	-148.57
   387	-148.365
   388	-148.206
   389	-148.059
   390	-147.89
   391	-147.683
   392	-147.443
   393	-147.192
   394	-146.955
   395	-146.749
   396	-146.576
   397	-146.429
   398	-146.302
   399	-146.199
   400	-146.128
   401	-146.096
   402	-146.095
   403	-146.106
   404	-146.1
   405	-146.059
   406	-145.982
   407	-145.888
   408	-145.813
   409	-145.791
   410	-145.839
   411	-145.947
   412	-146.077
   413	-146.178
   414	-146.208
   415	-146.149
   416	-146.009
   417	-145.811
   418	-145.578
   419	-145.318
   420	-145.025
   421	-144.684
   422	-144.286
   423	-143.829
   424	-143.319
   425	-142.769
   426	-142.191
   427	-141.601
   428	-141.02
   429	-140.481
   430	-140.019
   431	-139.669
   432	-139.45
   433	-139.352
   434	-139.343
   435	-139.376
   436	-139.414
   437	-139.45
   438	-139.514
   439	-139.668
   440	-139.979
   441	-140.488
   442	-141.185
   443	-142.012
   444	-142.892
   445	-143.751
   446	-144.547
   447	-145.271
   448	-145.936
   449	-146.56
   450	-147.152
   451	-147.706
   452	-148.207
   453	-148.644
   454	-149.016
   455	-149.325
   456	-149.569
   457	-149.741
   458	-149.826
   459	-149.805
   460	-149.668
   461	-149.423
   462	-149.094
   463	-148.718
   464	-148.326
   465	-147.937
   466	-147.549
   467	-147.154
   468	-146.742
   469	-146.311
   470	-145.875
   471	-145.451
   472	-145.054
   473	-144.686
   474	-144.34
   475	-144.001
   476	-143.66
   477	-143.322
   478	-143.001
   479	-142.722
   480	-142.508
   481	-142.365
   482	-142.281
   483	-142.229
   484	-142.177
   485	-142.109
   486	-142.02
   487	-141.919
   488	-141.815
   489	-141.71
   490	-141.597
   491	-141.462
   492	-141.293
   493	-141.086
   494	-140.848
   495	-140.595
   496	-140.348
   497	-140.123
   498	-139.926
   499	-139.755
   500	-139.599
   501	-139.449
   502	-139.294
   503	-139.129
   504	-138.946
   505	-138.735
   506	-138.487
   507	-138.199
   508	-137.88
   509	-137.55
   510	-137.231
   511	-136.936
   512	-136.659
   513	-136.371
   514	-136.036
   515	-135.622
   516	-135.113
   517	-134.521
   518	-133.879
   519	-133.235
   520	-132.633
   521	-132.1
   522	-131.64
   523	-131.232
   524	-130.847
   525	-130.455
   526	-130.038
   527	-129.588
   528	-129.109
   529	-128.612
   530	-128.114
   531	-127.635
   532	-127.191
   533	-126.789
   534	-126.419
   535	-126.063
   536	-125.694
   537	-125.293
   538	-124.855
   539	-124.391
   540	-123.922
   541	-123.479
   542	-123.086
   543	-122.754
   544	-122.484
   545	-122.269
   546	-122.103
   547	-121.988
   548	-121.938
   549	-121.974
   550	-122.115
   551	-122.371
   552	-122.736
   553	-123.191
   554	-123.709
   555	-124.266
   556	-124.842
   557	-125.428
   558	-126.021
   559	-126.619
   560	-127.216
   561	-127.797
   562	-128.343
   563	-128.833
   564	-129.253
   565	-129.596
   566	-129.864
   567	-130.058
   568	-130.169
   569	-130.179
   570	-130.066
   571	-129.811
   572	-129.408
   573	-128.869
   574	-128.214
   575	-127.466
   576	-126.65
   577	-125.783
   578	-124.886
   579	-123.985
   580	-123.107
   581	-122.282
   582	-121.529
   583	-120.854
   584	-120.245
   585	-119.684
   586	-119.16
   587	-118.678
   588	-118.258
   589	-117.929
   590	-117.707
   591	-117.593
   592	-117.565
   593	-117.591
   594	-117.648
   595	-117.728
   596	-117.843
   597	-118.015
   598	-118.269
   599	-118.616
   600	-119.052
   601	-119.559
   602	-120.108
   603	-120.667
   604	-121.207
   605	-121.697
   606	-122.108
   607	-122.414
   608	-122.589
   609	-122.614
   610	-122.474
   611	-122.161
   612	-121.679
   613	-121.034
   614	-120.24
   615	-119.308
   616	-118.254
   617	-117.101
   618	-115.881
   619	-114.63
   620	-113.4
   621	-112.24
   622	-111.192
   623	-110.276
   624	-109.487
   625	-108.803
   626	-108.189
   627	-107.623
   628	-107.101
   629	-106.637
   630	-106.262
   631	-106.002
   632	-105.864
   633	-105.83
   634	-105.863
   635	-105.924
   636	-105.983
   637	-106.029
   638	-106.062
   639	-106.087
   640	-106.104
   641	-106.116
   642	-106.131
   643	-106.167
   644	-106.247
   645	-106.392
   646	-106.611
   647	-106.889
   648	-107.193
   649	-107.479
   650	-107.705
   651	-107.844
   652	-107.899
   653	-107.891
   654	-107.849
   655	-107.793
   656	-107.733
   657	-107.673
   658	-107.619
   659	-107.583
   660	-107.582
   661	-107.623
   662	-107.7
   663	-107.791
   664	-107.871
   665	-107.921
   666	-107.94
   667	-107.943
   668	-107.954
   669	-107.99
   670	-108.048
   671	-108.103
   672	-108.115
   673	-108.046
   674	-107.874
   675	-107.602
   676	-107.251
   677	-106.859
   678	-106.455
   679	-106.058
   680	-105.672
   681	-105.295
   682	-104.924
   683	-104.555
   684	-104.185
   685	-103.798
   686	-103.379
   687	-102.906
   688	-102.369
   689	-101.767
   690	-101.114
   691	-100.43
   692	-99.7368
   693	-99.0411
   694	-98.3345
   695	-97.5953
   696	-96.8037
   697	-95.9586
   698	-95.0906
   699	-94.2623
   700	-93.5546
   701	-93.0397
   702	-92.7529
   703	-92.6783
   704	-92.753
   705	-92.8896
   706	-93.0034
   707	-93.0325
   708	-92.9467
   709	-92.7444
   710	-92.443
   711	-92.0662
   712	-91.6337
   713	-91.1568
   714	-90.6428
   715	-90.1011
   716	-89.5487
   717	-89.007
   718	-88.493
   719	-88.0127
   720	-87.5652
   721	-87.1493
   722	-86.7709
   723	-86.4427
   724	-86.1758
   725	-85.9691
   726	-85.8001
   727	-85.6225
   728	-85.3725
   729	-84.9805
   730	-84.3883
   731	-83.5611
   732	-82.49
